 2	101	0.7413
 3	 4	0.4272
 3	 5	-1.3756
 3	 6	-0.8237
 3	 7	-1.4639
 3	 8	-0.8184
 3	 9	1.4150
 3	10	-1.4685
 3	11	-0.7652
 3	12	0.2834
 3	13	1.6628
 3	14	0.4087
 3	15	-0.5213
 3	16	0.0297
 3	17	1.0039
 3	18	-0.5475
 3	19	0.0912
 3	20	0.7164
 3	21	-0.5499
 3	22	1.2293
 3	23	0.0214
 3	24	0.3156
 3	25	0.8989
 3	26	1.2753
 3	27	1.0137
 3	28	-1.9127
 3	29	-0.3470
 3	30	-0.7991
 3	31	0.4045
 3	32	-0.3553
 3	33	-1.4920
 3	34	-0.0634
 3	35	1.0921
 3	36	-1.4102
 3	37	0.4110
 3	38	2.1560
 3	39	1.1150
 3	40	0.1484
 3	41	-0.3110
 3	42	-0.1161
 3	43	0.5126
 3	44	0.9217
 3	45	0.6334
 3	46	-1.7512
 3	47	0.1685
 3	48	0.7882
 3	49	-1.7327
 3	50	0.3834
 3	51	0.3012
 3	52	-0.7081
 3	53	-1.8796
 3	54	-0.6657
 3	55	-0.5602
 3	56	0.2239
 3	57	-0.4783
 3	58	-0.4346
 3	59	0.7841
 3	60	0.9355
 3	61	-0.5150
 3	62	0.2917
 3	63	0.7622
 3	64	-0.5345
 3	65	0.2961
 3	66	-0.8605
 3	67	-0.9663
 3	68	0.0891
 3	69	-0.4856
 3	70	-1.0185
 3	71	1.2081
 3	72	0.3479
 3	73	0.7072
 3	74	-1.1966
 3	75	-0.7017
 3	76	1.0691
 3	77	-1.3289
 3	78	-0.6776
 3	79	-0.8435
 3	80	-0.0528
 3	81	0.4406
 3	82	-0.4128
 3	83	-1.2079
 3	84	-0.7428
 3	85	0.7557
 3	86	0.6299
 3	87	-1.6630
 3	88	0.0746
 3	89	-1.1689
 3	90	0.8680
 3	91	1.9566
 3	92	-0.0109
 3	93	1.9500
 3	94	0.4668
 3	95	0.3981
 3	96	0.4358
 3	97	-0.8443
 3	98	-0.7551
 3	99	0.2218
 3	100	-1.0162
 3	101	0.3046
 4	 5	0.7398
 4	 6	-0.5925
 4	 7	0.7684
 4	 8	0.4937
 4	 9	-0.0691
 4	10	-0.1005
 4	11	-0.9625
 4	12	0.0990
 4	13	0.3890
 4	14	-0.8272
 4	15	-0.2816
 4	16	-0.9830
 4	17	-0.0692
 4	18	-0.0508
 4	19	-0.8693
 4	20	1.7439
 4	21	0.4072
 4	22	0.0981
 4	23	-0.5194
 4	24	-0.9492
 4	25	0.8618
 4	26	0.9550
 4	27	-1.2325
 4	28	0.9062
 4	29	-0.3018
 4	30	-1.6798
 4	31	1.6413
 4	32	-1.1262
 4	33	0.8575
 4	34	0.9778
 4	35	0.0347
 4	36	-0.0232
 4	37	-1.7430
 4	38	-1.2259
 4	39	-0.3693
 4	40	-1.7302
 4	41	0.0932
 4	42	1.4105
 4	43	-1.5044
 4	44	-1.2359
 4	45	0.1739
 4	46	-0.0143
 4	47	-1.1566
 4	48	1.1376
 4	49	1.4020
 4	50	-0.0939
 4	51	-1.1689
 4	52	0.1284
 4	53	-0.7305
 4	54	1.9664
 4	55	1.1487
 4	56	-0.2867
 4	57	0.2257
 4	58	-0.3178
 4	59	-0.5607
 4	60	-2.8555
 4	61	0.1340
 4	62	-0.8164
 4	63	-1.3602
 4	64	0.2059
 4	65	-0.2627
 4	66	-0.1914
 4	67	-2.0189
 4	68	0.9378
 4	69	0.0195
 4	70	-0.1722
 4	71	0.8644
 4	72	-0.4249
 4	73	-0.1303
 4	74	1.1482
 4	75	-0.0627
 4	76	-0.7895
 4	77	-0.7335
 4	78	0.3352
 4	79	-0.1213
 4	80	1.8262
 4	81	-0.2756
 4	82	1.2397
 4	83	0.1617
 4	84	-0.7257
 4	85	0.1072
 4	86	0.1015
 4	87	-1.0816
 4	88	0.9089
 4	89	0.9999
 4	90	-0.4381
 4	91	-1.5484
 4	92	-0.1333
 4	93	-1.2690
 4	94	-1.5744
 4	95	1.2627
 4	96	-0.4609
 4	97	1.0050
 4	98	-0.2790
 4	99	0.2103
 4	100	-0.6831
 4	101	-0.1456
 5	 6	0.0583
 5	 7	-0.7546
 5	 8	-0.1031
 5	 9	-1.0344
 5	10	0.0475
 5	11	0.8689
 5	12	0.5523
 5	13	0.8470
 5	14	-0.1647
 5	15	-0.4002
 5	16	0.6530
 5	17	0.8855
 5	18	-0.4102
 5	19	1.6072
 5	20	0.1732
 5	21	2.5932
 5	22	-0.1947
 5	23	-1.2986
 5	24	1.4883
 5	25	-0.7434
 5	26	1.0373
 5	27	1.6007
 5	28	-1.8315
 5	29	0.4307
 5	30	-0.7027
 5	31	-0.0804
 5	32	1.9607
 5	33	0.8791
 5	34	-1.9006
 5	35	-0.1718
 5	36	1.0149
 5	37	0.2415
 5	38	1.6433
 5	39	-0.4306
 5	40	0.4785
 5	41	0.3657
 5	42	0.1816
 5	43	0.3804
 5	44	1.8889
 5	45	-0.2584
 5	46	-0.6266
 5	47	1.1008
 5	48	0.8318
 5	49	0.5274
 5	50	0.3513
 5	51	-1.6490
 5	52	-0.1969
 5	53	-0.3287
 5	54	0.6677
 5	55	0.4137
 5	56	-1.0819
 5	57	0.1178
 5	58	1.3917
 5	59	-1.4040
 5	60	0.4782
 5	61	0.3394
 5	62	0.5503
 5	63	-0.7799
 5	64	-0.6972
 5	65	0.5408
 5	66	0.5646
 5	67	2.6104
 5	68	-0.5154
 5	69	-0.5441
 5	70	-0.9910
 5	71	-0.4467
 5	72	-0.5028
 5	73	-0.4001
 5	74	-0.6685
 5	75	-0.9917
 5	76	-0.3667
 5	77	0.8760
 5	78	-0.2908
 5	79	-0.0766
 5	80	0.9161
 5	81	0.2310
 5	82	-1.3641
 5	83	0.0400
 5	84	-0.8516
 5	85	0.4714
 5	86	1.0299
 5	87	-0.2319
 5	88	-0.1539
 5	89	1.1552
 5	90	-1.9374
 5	91	1.7366
 5	92	0.3835
 5	93	0.9395
 5	94	1.0120
 5	95	1.2245
 5	96	0.2855
 5	97	1.0608
 5	98	0.1688
 5	99	0.2096
 5	100	0.0152
 5	101	-0.3385
 6	 7	-1.0608
 6	 8	1.0952
 6	 9	-1.1490
 6	10	1.7517
 6	11	1.2448
 6	12	-0.7598
 6	13	0.5128
 6	14	-0.4917
 6	15	0.5453
 6	16	-1.9890
 6	17	-1.6270
 6	18	1.4135
 6	19	0.7889
 6	20	1.6477
 6	21	-1.2642
 6	22	0.2890
 6	23	-0.5843
 6	24	-1.7843
 6	25	-0.3050
 6	26	-1.3431
 6	27	-0.1222
 6	28	0.1517
 6	29	0.7311
 6	30	-0.5359
 6	31	-1.4314
 6	32	-0.9410
 6	33	0.1901
 6	34	0.8354
 6	35	-0.8608
 6	36	0.2077
 6	37	0.1090
 6	38	-0.6100
 6	39	0.6670
 6	40	-0.2546
 6	41	0.1089
 6	42	-0.8263
 6	43	-0.1009
 6	44	1.6000
 6	45	0.8442
 6	46	1.3509
 6	47	-0.1539
 6	48	-0.5352
 6	49	0.6732
 6	50	-0.1888
 6	51	-0.7234
 6	52	-0.5308
 6	53	1.6751
 6	54	1.9557
 6	55	-0.1648
 6	56	-0.6925
 6	57	1.0572
 6	58	0.5129
 6	59	-0.9818
 6	60	0.2297
 6	61	1.1178
 6	62	-0.4475
 6	63	-1.6731
 6	64	1.0425
 6	65	-0.2736
 6	66	0.0994
 6	67	0.2177
 6	68	0.9725
 6	69	0.3824
 6	70	1.0582
 6	71	0.5459
 6	72	0.6739
 6	73	0.5683
 6	74	0.5071
 6	75	-1.1844
 6	76	-0.9365
 6	77	1.3068
 6	78	1.0466
 6	79	0.6238
 6	80	0.5285
 6	81	0.0038
 6	82	0.2695
 6	83	0.3560
 6	84	2.1818
 6	85	1.1024
 6	86	-0.4016
 6	87	0.6156
 6	88	-0.5637
 6	89	-0.5102
 6	90	0.5465
 6	91	-0.0643
 6	92	-1.2451
 6	93	0.7980
 6	94	0.0057
 6	95	0.9383
 6	96	1.6042
 6	97	-0.0740
 6	98	0.0800
 6	99	1.7034
 6	100	-0.1791
 6	101	0.2368
 7	 8	-0.3575
 7	 9	0.7297
 7	10	0.5021
 7	11	0.4050
 7	12	0.5862
 7	13	1.1565
 7	14	-0.1848
 7	15	0.1191
 7	16	0.6090
 7	17	0.2331
 7	18	-0.5681
 7	19	-0.0432
 7	20	-0.9839
 7	21	-2.0407
 7	22	-0.0403
 7	23	-0.7478
 7	24	-1.3625
 7	25	0.2642
 7	26	1.5920
 7	27	-1.2257
 7	28	0.7097
 7	29	-0.9908
 7	30	-0.8508
 7	31	-0.0769
 7	32	0.7002
 7	33	-1.3108
 7	34	0.3847
 7	35	0.8169
 7	36	-0.6046
 7	37	-0.7965
 7	38	0.2792
 7	39	-0.7405
 7	40	0.9233
 7	41	2.5870
 7	42	-1.8893
 7	43	-0.0105
 7	44	-0.4978
 7	45	-1.9550
 7	46	0.8622
 7	47	-0.8189
 7	48	0.3202
 7	49	-1.0831
 7	50	-0.8007
 7	51	-2.4768
 7	52	0.0129
 7	53	1.3757
 7	54	-1.7347
 7	55	-0.1190
 7	56	0.8886
 7	57	0.1004
 7	58	-0.3271
 7	59	1.1526
 7	60	-0.3602
 7	61	0.8146
 7	62	1.8938
 7	63	0.0770
 7	64	1.1030
 7	65	-1.1851
 7	66	1.1527
 7	67	-1.8532
 7	68	0.2181
 7	69	0.1285
 7	70	-1.0997
 7	71	-1.0611
 7	72	-1.8281
 7	73	1.2191
 7	74	0.0322
 7	75	0.9628
 7	76	-0.5661
 7	77	-0.0267
 7	78	-0.3511
 7	79	0.4576
 7	80	-0.7810
 7	81	-0.8661
 7	82	-0.2795
 7	83	2.5868
 7	84	0.0352
 7	85	0.6493
 7	86	-0.9330
 7	87	-0.4702
 7	88	-0.4931
 7	89	0.4441
 7	90	0.2728
 7	91	-0.9142
 7	92	2.0678
 7	93	0.7969
 7	94	-0.8921
 7	95	0.8305
 7	96	0.2547
 7	97	0.0293
 7	98	-1.2102
 7	99	-0.4412
 7	100	0.0322
 7	101	1.8016
 8	 9	-1.2578
 8	10	0.6817
 8	11	-1.0809
 8	12	-0.2989
 8	13	-0.4587
 8	14	0.1692
 8	15	1.1339
 8	16	0.5573
 8	17	-0.4847
 8	18	-0.6853
 8	19	-2.1289
 8	20	-1.2071
 8	21	-1.5894
 8	22	-0.5777
 8	23	-1.0855
 8	24	-0.3659
 8	25	-0.5221
 8	26	0.5568
 8	27	-0.5132
 8	28	0.6205
 8	29	-0.5606
 8	30	0.7005
 8	31	-0.9941
 8	32	0.5470
 8	33	1.2690
 8	34	-0.9661
 8	35	-0.4442
 8	36	-1.0936
 8	37	-1.1491
 8	38	-0.7787
 8	39	0.8346
 8	40	0.6275
 8	41	-0.9414
 8	42	-0.6278
 8	43	0.0697
 8	44	0.6016
 8	45	0.1204
 8	46	0.9599
 8	47	-0.4009
 8	48	0.3081
 8	49	-2.1346
 8	50	-0.2489
 8	51	-0.9342
 8	52	-0.1314
 8	53	0.1979
 8	54	-0.1200
 8	55	-1.0398
 8	56	0.3228
 8	57	1.6718
 8	58	0.5429
 8	59	-1.5112
 8	60	-0.5825
 8	61	-0.9589
 8	62	0.9862
 8	63	-2.1345
 8	64	-1.0953
 8	65	0.5505
 8	66	-0.2420
 8	67	0.5419
 8	68	-0.6153
 8	69	-1.4209
 8	70	-0.0144
 8	71	2.5647
 8	72	1.2077
 8	73	0.0632
 8	74	-0.5751
 8	75	-1.4315
 8	76	-1.1488
 8	77	-0.1608
 8	78	-0.5108
 8	79	-0.2799
 8	80	-2.3407
 8	81	-2.8840
 8	82	2.8710
 8	83	-0.7083
 8	84	0.9543
 8	85	0.0475
 8	86	0.5125
 8	87	0.8597
 8	88	1.1387
 8	89	0.1271
 8	90	0.4497
 8	91	-1.0877
 8	92	-1.1144
 8	93	1.0420
 8	94	-0.7556
 8	95	0.6276
 8	96	-0.5497
 8	97	0.1172
 8	98	-0.8536
 8	99	-1.2003
 8	100	-0.5193
 8	101	-1.3667
 9	10	0.8612
 9	11	-0.0037
 9	12	-0.3243
 9	13	1.3993
 9	14	0.0860
 9	15	1.9660
 9	16	0.1840
 9	17	-1.8251
 9	18	0.7892
 9	19	1.4213
 9	20	2.3963
 9	21	0.6743
 9	22	-0.4994
 9	23	0.9866
 9	24	-0.1322
 9	25	-0.0971
 9	26	1.2005
 9	27	-0.6818
 9	28	-1.8904
 9	29	0.1371
 9	30	1.2267
 9	31	-0.4049
 9	32	-2.2117
 9	33	-0.0005
 9	34	-1.8694
 9	35	0.1938
 9	36	0.2283
 9	37	-0.3954
 9	38	0.8294
 9	39	-1.6290
 9	40	0.0996
 9	41	-0.9783
 9	42	-1.6798
 9	43	1.1938
 9	44	0.4755
 9	45	1.1609
 9	46	-0.1223
 9	47	-0.5142
 9	48	0.4108
 9	49	0.9875
 9	50	-1.3540
 9	51	-0.1663
 9	52	0.1861
 9	53	-0.4762
 9	54	-0.4353
 9	55	-0.0821
 9	56	-0.0253
 9	57	0.3647
 9	58	-1.6340
 9	59	-0.4626
 9	60	0.1822
 9	61	-0.7804
 9	62	-0.3238
 9	63	0.7410
 9	64	1.1539
 9	65	-2.9169
 9	66	1.8293
 9	67	-0.3109
 9	68	1.3211
 9	69	-0.3942
 9	70	-1.1925
 9	71	-0.0471
 9	72	-0.8242
 9	73	-1.5667
 9	74	2.2861
 9	75	-0.0189
 9	76	-1.2693
 9	77	0.0323
 9	78	0.6422
 9	79	-0.8452
 9	80	0.4166
 9	81	1.6980
 9	82	-1.2519
 9	83	-1.0396
 9	84	-2.1360
 9	85	0.1008
 9	86	-0.0264
 9	87	-0.6022
 9	88	-0.0391
 9	89	0.0522
 9	90	0.0626
 9	91	-0.3147
 9	92	1.3446
 9	93	1.2977
 9	94	0.4844
 9	95	-0.5735
 9	96	-0.4051
 9	97	-1.9369
 9	98	0.4250
 9	99	-1.2918
 9	100	-0.5203
 9	101	-0.1408
10	11	-0.4675
10	12	0.8201
10	13	-0.4215
10	14	-1.1151
10	15	-0.3534
10	16	0.8405
10	17	0.2576
10	18	-0.1637
10	19	0.3527
10	20	1.6946
10	21	0.4444
10	22	1.3695
10	23	0.2985
10	24	-3.0473
10	25	0.6466
10	26	-0.9645
10	27	-0.9949
10	28	-0.7109
10	29	0.9238
10	30	-1.2942
10	31	1.8150
10	32	0.7422
10	33	0.6123
10	34	-0.9166
10	35	1.2962
10	36	-1.1822
10	37	0.3740
10	38	0.5680
10	39	0.0872
10	40	0.0995
10	41	-1.0167
10	42	0.1958
10	43	0.1301
10	44	1.7447
10	45	-1.5438
10	46	-1.1356
10	47	-0.2250
10	48	0.1688
10	49	0.5679
10	50	-0.8796
10	51	0.1546
10	52	-0.4023
10	53	-0.1491
10	54	-0.9644
10	55	1.1386
10	56	0.4177
10	57	-0.5007
10	58	0.3966
10	59	0.6210
10	60	-1.3402
10	61	0.1603
10	62	1.0897
10	63	-1.5043
10	64	2.9438
10	65	1.1825
10	66	0.5278
10	67	0.2751
10	68	-0.2410
10	69	0.5018
10	70	0.5492
10	71	-0.1852
10	72	-1.7633
10	73	0.9011
10	74	-1.3778
10	75	1.7461
10	76	-0.1421
10	77	-0.9246
10	78	-0.1523
10	79	-0.9350
10	80	1.1830
10	81	0.5434
10	82	-2.8629
10	83	-1.3482
10	84	0.5246
10	85	1.8255
10	86	-1.3203
10	87	-0.5336
10	88	1.0712
10	89	1.1270
10	90	1.2264
10	91	0.8968
10	92	-0.3422
10	93	-0.7253
10	94	0.0725
10	95	-2.0519
10	96	0.1336
10	97	0.7751
10	98	0.0796
10	99	-0.6446
10	100	-0.2230
10	101	0.5481
11	12	-1.9607
11	13	2.4966
11	14	0.2329
11	15	-1.6729
11	16	2.7180
11	17	0.4908
11	18	0.2619
11	19	-1.1077
11	20	0.0805
11	21	-0.8493
11	22	-0.2586
11	23	-0.8637
11	24	-0.3036
11	25	-0.4557
11	26	0.0900
11	27	0.1397
11	28	0.9992
11	29	-1.1054
11	30	1.4942
11	31	-0.0504
11	32	0.6033
11	33	0.6831
11	34	-0.3588
11	35	0.1165
11	36	-1.1687
11	37	1.4615
11	38	-1.0696
11	39	-0.1103
11	40	0.2371
11	41	-0.3298
11	42	-0.9360
11	43	0.3138
11	44	-0.9437
11	45	1.1843
11	46	-0.2145
11	47	-1.1776
11	48	0.9822
11	49	0.2530
11	50	-0.0900
11	51	-0.4681
11	52	0.4328
11	53	-1.2248
11	54	-0.0690
11	55	-0.1193
11	56	0.5460
11	57	-1.1038
11	58	2.2478
11	59	1.3363
11	60	-2.2481
11	61	0.5183
11	62	0.3839
11	63	1.0602
11	64	0.7856
11	65	0.5163
11	66	-0.5775
11	67	1.2531
11	68	-1.9605
11	69	-0.9874
11	70	0.7804
11	71	-0.0215
11	72	-0.6037
11	73	0.1521
11	74	0.5013
11	75	-0.2634
11	76	-0.1361
11	77	-2.1748
11	78	-1.2786
11	79	1.1096
11	80	-0.8897
11	81	-0.4578
11	82	1.4414
11	83	0.0978
11	84	1.5313
11	85	0.6729
11	86	0.6371
11	87	-0.2019
11	88	0.3582
11	89	3.0311
11	90	-0.9289
11	91	-1.1980
11	92	-0.1042
11	93	0.9899
11	94	1.4596
11	95	1.4617
11	96	0.3600
11	97	2.9282
11	98	-0.7226
11	99	-0.5430
11	100	1.9915
11	101	0.4062
12	13	0.1231
12	14	-0.9062
12	15	1.2303
12	16	-0.7524
12	17	0.4832
12	18	0.9721
12	19	0.2203
12	20	0.0998
12	21	-1.8743
12	22	-0.8705
12	23	0.2895
12	24	0.1766
12	25	0.6860
12	26	0.4331
12	27	0.3116
12	28	0.1833
12	29	-0.7800
12	30	-0.7399
12	31	0.8887
12	32	0.7746
12	33	0.7672
12	34	-0.4384
12	35	-0.2617
12	36	1.0193
12	37	-0.0811
12	38	1.3477
12	39	1.2494
12	40	-0.4094
12	41	1.1157
12	42	-1.4045
12	43	0.5226
12	44	1.0154
12	45	-0.1914
12	46	0.7942
12	47	1.1022
12	48	-0.2498
12	49	-0.4496
12	50	-0.5775
12	51	0.7307
12	52	2.1376
12	53	-1.0671
12	54	1.3544
12	55	2.1669
12	56	0.3924
12	57	-0.9419
12	58	-1.1197
12	59	2.4974
12	60	1.4089
12	61	-0.5046
12	62	-0.4850
12	63	-0.3885
12	64	-0.9524
12	65	0.2172
12	66	0.6562
12	67	0.3119
12	68	-0.0256
12	69	-1.3269
12	70	-0.0901
12	71	0.6037
12	72	-0.4363
12	73	-1.0238
12	74	0.1230
12	75	0.2882
12	76	0.3585
12	77	0.4644
12	78	1.4637
12	79	0.2532
12	80	0.1911
12	81	1.1813
12	82	0.6538
12	83	-0.3901
12	84	0.2374
12	85	-0.5316
12	86	-1.5868
12	87	-1.1470
12	88	0.1501
12	89	1.3116
12	90	1.4297
12	91	0.2143
12	92	-1.2023
12	93	-0.2797
12	94	0.3474
12	95	0.2381
12	96	0.5386
12	97	-0.5229
12	98	-0.7099
12	99	0.0314
12	100	-0.8708
12	101	0.1445
13	14	-1.0915
13	15	0.5117
13	16	1.4153
13	17	1.8077
13	18	-0.3806
13	19	0.5740
13	20	0.9178
13	21	0.1077
13	22	-0.0320
13	23	-0.4943
13	24	0.5360
13	25	-3.2129
13	26	-0.1856
13	27	1.5778
13	28	1.6937
13	29	-2.3910
13	30	0.8946
13	31	-0.9716
13	32	1.1129
13	33	1.1180
13	34	0.4485
13	35	-0.5233
13	36	-0.1576
13	37	0.2501
13	38	-0.5838
13	39	0.7480
13	40	-0.1431
13	41	-0.6130
13	42	-1.0960
13	43	0.8818
13	44	-0.2068
13	45	-0.6177
13	46	0.7151
13	47	1.5138
13	48	0.0560
13	49	-0.6255
13	50	-0.0717
13	51	-0.0243
13	52	-0.7499
13	53	0.0886
13	54	-0.6317
13	55	-0.0995
13	56	-0.7824
13	57	-0.6587
13	58	0.4447
13	59	0.5422
13	60	-0.2758
13	61	0.5345
13	62	-0.5322
13	63	0.9320
13	64	-1.7348
13	65	2.1865
13	66	0.7012
13	67	0.9962
13	68	-0.0402
13	69	-0.2217
13	70	2.0959
13	71	-0.4400
13	72	0.9510
13	73	0.0318
13	74	0.9763
13	75	-0.2048
13	76	-0.5690
13	77	0.2373
13	78	0.7986
13	79	0.5156
13	80	-1.2618
13	81	-0.2794
13	82	-1.6817
13	83	0.0895
13	84	-0.5514
13	85	0.0302
13	86	-0.2982
13	87	0.6226
13	88	-0.8219
13	89	-1.8977
13	90	-0.5542
13	91	-0.5739
13	92	0.4891
13	93	-0.0212
13	94	2.1590
13	95	0.7497
13	96	0.4390
13	97	0.7738
13	98	-0.2678
13	99	0.7734
13	100	0.1664
13	101	-0.4254
14	15	-1.6173
14	16	1.5142
14	17	0.0664
14	18	-0.3510
14	19	-1.5917
14	20	-0.0988
14	21	-0.2365
14	22	0.5569
14	23	-0.0567
14	24	1.7565
14	25	-0.1367
14	26	-1.0228
14	27	1.9809
14	28	-0.4691
14	29	0.1016
14	30	-0.2329
14	31	-1.2451
14	32	-0.5631
14	33	-0.5499
14	34	-0.5985
14	35	0.5614
14	36	-0.0588
14	37	-0.7350
14	38	-1.6888
14	39	0.1387
14	40	-2.3992
14	41	-0.3984
14	42	-1.6670
14	43	-0.3729
14	44	-0.8957
14	45	-0.0879
14	46	-0.4877
14	47	-0.2876
14	48	-1.4706
14	49	-0.3261
14	50	0.3643
14	51	0.7796
14	52	-0.3609
14	53	-0.6459
14	54	-1.5572
14	55	-1.5168
14	56	0.0794
14	57	1.2827
14	58	0.7074
14	59	0.4240
14	60	-0.8197
14	61	-0.6082
14	62	0.2549
14	63	-1.8715
14	64	-1.2738
14	65	2.1305
14	66	-0.6573
14	67	0.9006
14	68	0.1169
14	69	-0.3951
14	70	0.6551
14	71	-0.3326
14	72	0.3703
14	73	1.8717
14	74	0.7939
14	75	-0.9594
14	76	0.7097
14	77	0.3395
14	78	-1.3069
14	79	-0.6083
14	80	0.7179
14	81	-0.7081
14	82	0.3330
14	83	-0.4958
14	84	2.5579
14	85	-0.1457
14	86	-0.5066
14	87	-1.6489
14	88	-0.6543
14	89	-0.3792
14	90	1.2687
14	91	-0.1449
14	92	0.6221
14	93	0.3535
14	94	0.4385
14	95	0.8019
14	96	0.7183
14	97	-1.3423
14	98	0.4779
14	99	-0.0321
14	100	-0.1922
14	101	0.9255
15	16	-1.0060
15	17	-0.7873
15	18	-1.8354
15	19	-0.4672
15	20	0.4456
15	21	0.6686
15	22	1.0937
15	23	0.3270
15	24	1.5065
15	25	-0.0163
15	26	2.3220
15	27	0.9091
15	28	0.2311
15	29	-1.1419
15	30	1.4008
15	31	0.0194
15	32	-1.0142
15	33	0.2297
15	34	-0.2002
15	35	-0.4512
15	36	1.6204
15	37	0.6443
15	38	1.4213
15	39	-0.6213
15	40	0.9976
15	41	-0.3269
15	42	1.4422
15	43	0.2880
15	44	-0.2090
15	45	0.6136
15	46	0.7082
15	47	0.5253
15	48	-0.1159
15	49	0.6353
15	50	-0.8953
15	51	0.9227
15	52	1.8718
15	53	-0.2696
15	54	2.0881
15	55	0.5771
15	56	-1.0570
15	57	-1.2323
15	58	0.7129
15	59	-1.4179
15	60	-1.3848
15	61	-0.0659
15	62	0.7370
15	63	-2.0160
15	64	-1.3146
15	65	1.8360
15	66	-0.3501
15	67	-0.8208
15	68	-0.9269
15	69	0.0130
15	70	-1.7646
15	71	-1.5852
15	72	-0.6352
15	73	0.2294
15	74	2.1381
15	75	-1.7232
15	76	1.1826
15	77	-0.3972
15	78	0.0310
15	79	-0.2555
15	80	-0.4713
15	81	0.3761
15	82	0.9926
15	83	-1.5738
15	84	-1.0079
15	85	1.5692
